"Booking_ID","number.of.adults","number.of.children","number.of.weekend.nights","number.of.week.nights","type.of.meal","car.parking.space","room.type","lead.time","market.segment.type","repeated","P.C","P.not.C","average.price","special.requests","date.of.reservation","booking.status"
"BID08188","2","0","0","1","Meal Plan 1","0","Room_Type 1","56","Offline","0","0","0","120","0","43318","Not_Canceled"
"BID21921","2","0","1","5","Meal Plan 1","0","Room_Type 4","124","Online","0","0","0","143.1","0","9/20/2018","Canceled"
"BID17830","2","0","0","2","Meal Plan 1","0","Room_Type 1","31","Online","0","0","0","108.9","1","5/24/2018","Not_Canceled"
"BID24798","2","1","0","1","Meal Plan 1","0","Room_Type 1","101","Online","0","0","0","121.5","3","7/15/2018","Not_Canceled"
"BID17228","2","0","2","4","Meal Plan 1","0","Room_Type 4","228","Online","0","0","0","115.6","2","43230","Canceled"
"BID34683","2","0","0","1","Not Selected","0","Room_Type 1","54","Online","0","0","0","125.1","0","8/26/2018","Canceled"
"BID27843","1","0","0","1","Meal Plan 1","0","Room_Type 1","4","Online","0","0","0","80","1","1/20/2018","Not_Canceled"
"BID04272","1","0","2","1","Meal Plan 1","0","Room_Type 1","30","Corporate","0","0","0","65","0","42895","Not_Canceled"
"BID31412","1","0","2","1","Meal Plan 1","0","Room_Type 1","116","Offline","0","0","0","75","0","2/28/2018","Not_Canceled"
"BID29041","1","0","2","2","Meal Plan 1","0","Room_Type 1","116","Offline","0","0","0","61","0","2/28/2018","Canceled"
"BID02929","1","0","0","2","Meal Plan 2","0","Room_Type 1","273","Offline","0","0","0","87","0","7/17/2017","Not_Canceled"
"BID10328","1","0","0","4","Meal Plan 1","0","Room_Type 1","13","Aviation","0","0","0","95","0","4/19/2018","Not_Canceled"
"BID00177","2","0","1","4","Not Selected","0","Room_Type 1","14","Online","0","0","0","91.43","1","8/17/2018","Not_Canceled"
"BID18840","2","0","1","3","Meal Plan 1","0","Room_Type 1","250","Offline","0","0","0","95","0","9/26/2018","Canceled"
"BID35292","2","0","0","1","Meal Plan 1","0","Room_Type 1","102","Online","0","0","0","118.8","1","43261","Canceled"
"BID34954","2","0","0","1","Meal Plan 1","0","Room_Type 1","73","Offline","0","0","0","72","0","10/28/2018","Not_Canceled"
"BID07310","1","0","0","2","Meal Plan 1","0","Room_Type 1","192","Offline","0","0","0","95","0","6/24/2018","Not_Canceled"
"BID02522","2","0","1","2","Meal Plan 2","1","Room_Type 1","15","Offline","0","0","0","111.8","0","43436","Not_Canceled"
"BID05082","1","0","0","2","Meal Plan 1","0","Room_Type 1","164","Offline","0","0","0","100","0","42776","Not_Canceled"
"BID03585","2","0","1","5","Meal Plan 1","0","Room_Type 4","113","Online","0","0","0","92.94","1","43227","Not_Canceled"
"BID05960","2","0","0","4","Meal Plan 1","0","Room_Type 4","151","Online","0","0","0","120.7","1","43258","Canceled"
"BID02766","2","0","2","1","Meal Plan 1","0","Room_Type 1","11","Online","0","0","0","109.67","2","4/16/2018","Not_Canceled"
"BID33684","1","0","2","1","Meal Plan 2","0","Room_Type 1","80","Offline","0","0","0","100","0","43377","Canceled"
"BID09909","2","0","1","3","Meal Plan 1","0","Room_Type 1","322","Offline","0","0","0","80","0","5/19/2018","Canceled"
"BID28337","1","0","1","1","Meal Plan 2","0","Room_Type 1","60","Online","0","0","0","0","0","9/21/2017","Not_Canceled"
"BID03483","2","0","1","4","Meal Plan 1","0","Room_Type 1","0","Online","0","0","0","82.88","0","12/19/2018","Not_Canceled"
"BID23486","3","0","0","2","Meal Plan 1","0","Room_Type 4","73","Online","0","0","0","159.3","2","5/25/2018","Not_Canceled"
"BID05576","2","0","0","3","Meal Plan 1","0","Room_Type 4","130","Online","0","0","0","139.5","2","9/29/2018","Not_Canceled"
"BID33903","3","0","2","1","Meal Plan 1","0","Room_Type 1","103","Offline","0","0","0","205","0","12/31/2018","Canceled"
"BID06063","2","0","2","5","Meal Plan 1","0","Room_Type 1","196","Online","0","0","0","55.96","2","8/16/2017","Not_Canceled"
"BID11421","2","0","0","2","Meal Plan 2","0","Room_Type 1","102","Offline","0","0","0","109","0","10/16/2017","Not_Canceled"
"BID12433","2","0","1","2","Not Selected","0","Room_Type 1","56","Online","0","0","0","116.1","1","5/13/2018","Not_Canceled"
"BID14949","2","0","1","3","Meal Plan 1","0","Room_Type 1","322","Offline","0","0","0","80","0","5/19/2018","Canceled"
"BID07616","2","0","2","1","Not Selected","0","Room_Type 1","26","Online","0","0","0","133","0","43141","Not_Canceled"
"BID10119","2","0","1","3","Meal Plan 1","0","Room_Type 1","100","Online","0","0","0","136","1","5/19/2018","Not_Canceled"
"BID09399","2","0","1","2","Meal Plan 1","0","Room_Type 1","119","Offline","0","0","0","55","0","3/18/2018","Not_Canceled"
"BID19550","1","0","0","4","Meal Plan 1","0","Room_Type 1","5","Corporate","0","0","0","80","0","2/24/2018","Not_Canceled"
"BID25129","1","0","1","2","Meal Plan 1","0","Room_Type 1","0","Corporate","1","0","2","95","0","43348","Not_Canceled"
"BID16448","3","0","2","6","Meal Plan 1","0","Room_Type 1","210","Offline","0","0","0","96.9","2","43139","Not_Canceled"
"BID09064","2","0","0","3","Meal Plan 1","0","Room_Type 1","0","Online","0","0","0","131","0","3/23/2018","Not_Canceled"
"BID28697","1","0","0","2","Meal Plan 1","0","Room_Type 1","28","Offline","0","0","0","75","0","10/29/2017","Not_Canceled"
"BID14612","2","0","2","3","Meal Plan 1","0","Room_Type 4","55","Offline","0","0","0","60","0","11/15/2017","Not_Canceled"
"BID31890","1","0","2","1","Meal Plan 1","0","Room_Type 1","1","Offline","0","0","0","60","0","2/28/2018","Canceled"
"BID02852","1","0","2","3","Meal Plan 1","0","Room_Type 1","2","Online","0","0","0","88","0","43132","Not_Canceled"
"BID20399","2","1","2","3","Meal Plan 1","0","Room_Type 1","31","Online","0","0","0","126.9","2","43440","Not_Canceled"
"BID20742","2","0","2","0","Not Selected","0","Room_Type 1","140","Online","0","0","0","94.5","0","7/17/2018","Canceled"
"BID02678","2","0","1","2","Meal Plan 1","0","Room_Type 4","133","Online","0","0","0","82.45","0","8/19/2018","Canceled"
"BID06133","2","0","2","1","Meal Plan 1","0","Room_Type 1","193","Online","0","0","0","70.44","0","43350","Canceled"
"BID00411","2","0","1","3","Meal Plan 1","0","Room_Type 1","71","Online","0","0","0","119.85","1","5/30/2018","Not_Canceled"
"BID02433","1","0","0","1","Meal Plan 1","0","Room_Type 1","15","Corporate","0","0","0","80","0","1/26/2018","Not_Canceled"
"BID12349","2","0","0","3","Meal Plan 1","0","Room_Type 1","213","Offline","0","0","0","130","0","43287","Canceled"
"BID31932","2","0","1","5","Meal Plan 1","0","Room_Type 4","123","Online","0","0","0","143.1","1","9/20/2018","Canceled"
"BID07585","2","0","2","0","Not Selected","0","Room_Type 1","18","Online","0","0","0","114","0","6/26/2018","Canceled"
"BID29665","2","0","2","2","Meal Plan 1","0","Room_Type 1","68","Online","0","0","0","108.38","1","4/24/2018","Canceled"
"BID31843","1","0","1","2","Meal Plan 1","0","Room_Type 1","37","Online","0","0","0","121.5","1","4/29/2018","Not_Canceled"
"BID30098","2","0","2","2","Meal Plan 1","0","Room_Type 1","1","Offline","0","0","0","68","1","43231","Not_Canceled"
"BID20975","2","0","2","2","Not Selected","0","Room_Type 1","118","Online","0","0","0","118.8","1","9/17/2018","Not_Canceled"
"BID05886","2","1","0","1","Meal Plan 1","1","Room_Type 1","4","Online","0","0","0","87.3","2","43313","Not_Canceled"
"BID13979","2","0","0","3","Meal Plan 1","0","Room_Type 1","72","Online","0","0","0","135.9","2","8/18/2018","Not_Canceled"
"BID26627","2","0","0","3","Meal Plan 1","0","Room_Type 1","34","Online","0","0","0","145.8","2","43017","Not_Canceled"
"BID23420","2","0","2","2","Meal Plan 1","0","Room_Type 1","63","Offline","0","0","0","110","0","5/20/2018","Not_Canceled"
"BID27040","2","0","1","2","Meal Plan 1","0","Room_Type 1","57","Offline","0","0","0","90.67","1","43379","Not_Canceled"
"BID21508","2","0","1","2","Not Selected","0","Room_Type 1","160","Online","0","0","0","94.5","0","7/25/2018","Canceled"
"BID32821","2","0","2","6","Not Selected","0","Room_Type 1","11","Offline","0","0","0","79.5","0","43111","Not_Canceled"
"BID04825","2","0","1","2","Meal Plan 1","0","Room_Type 1","35","Online","0","0","0","108.9","0","10/16/2017","Not_Canceled"
"BID11709","2","0","1","2","Meal Plan 1","0","Room_Type 4","35","Offline","0","0","0","75","1","10/26/2017","Not_Canceled"
"BID02212","1","0","1","2","Meal Plan 1","0","Room_Type 1","19","Online","0","0","0","126","0","43079","Not_Canceled"
"BID24414","3","0","0","3","Meal Plan 1","0","Room_Type 4","112","Online","0","0","0","131.13","0","12/27/2018","Canceled"
"BID07165","2","0","0","2","Not Selected","0","Room_Type 1","56","Online","0","0","0","79.2","1","12/16/2018","Not_Canceled"
"BID28013","2","0","1","2","Meal Plan 1","0","Room_Type 1","256","Offline","0","0","0","76.67","0","9/14/2017","Not_Canceled"
"BID35885","1","0","0","3","Not Selected","0","Room_Type 1","25","Online","0","0","0","129","0","43378","Not_Canceled"
"BID19602","3","0","2","0","Meal Plan 1","0","Room_Type 4","100","Online","0","0","0","146.7","2","43166","Not_Canceled"
"BID06343","2","0","2","2","Meal Plan 1","0","Room_Type 1","81","Online","0","0","0","117.9","3","8/14/2018","Not_Canceled"
"BID19954","2","0","2","1","Meal Plan 1","0","Room_Type 1","47","Online","0","0","0","81.9","1","3/13/2018","Not_Canceled"
"BID35582","2","1","0","2","Meal Plan 1","0","Room_Type 1","112","Online","0","0","0","121.5","2","7/15/2018","Not_Canceled"
"BID12396","2","0","0","2","Meal Plan 1","0","Room_Type 1","22","Corporate","0","0","0","75","0","12/18/2017","Not_Canceled"
"BID35768","2","0","0","3","Not Selected","0","Room_Type 1","174","Online","0","0","0","85.5","1","6/29/2018","Not_Canceled"
"BID33708","1","0","2","4","Meal Plan 1","0","Room_Type 1","245","Offline","0","0","0","110","0","43258","Canceled"
"BID14723","2","0","1","1","Meal Plan 1","0","Room_Type 2","1","Online","0","0","0","74.25","1","43191","Not_Canceled"
"BID01762","2","0","0","2","Meal Plan 1","0","Room_Type 1","111","Online","0","0","0","59.5","0","43323","Canceled"
"BID18946","2","1","2","2","Meal Plan 1","0","Room_Type 1","0","Online","0","0","0","106.25","2","10/21/2018","Not_Canceled"
"BID26292","2","1","1","1","Meal Plan 1","0","Room_Type 1","73","Online","0","0","0","112.05","1","10/31/2018","Canceled"
"BID29444","2","0","0","3","Meal Plan 1","0","Room_Type 1","68","Offline","0","0","0","71.33","1","12/31/2017","Not_Canceled"
"BID10144","2","0","0","1","Meal Plan 1","1","Room_Type 7","4","Complementary","0","0","0","0","2","11/20/2017","Not_Canceled"
"BID24566","3","0","0","3","Meal Plan 1","1","Room_Type 4","41","Online","0","0","0","123.3","2","3/15/2018","Not_Canceled"
"BID22186","1","0","2","3","Meal Plan 1","0","Room_Type 1","304","Offline","0","0","0","70","1","12/29/2018","Not_Canceled"
"BID17344","2","0","2","5","Meal Plan 1","0","Room_Type 4","59","Online","0","0","0","113.41","0","43438","Not_Canceled"
"BID26171","2","0","1","0","Not Selected","0","Room_Type 1","76","Online","0","0","0","79.2","2","43262","Not_Canceled"
"BID35151","2","0","0","3","Meal Plan 1","0","Room_Type 1","271","Offline","0","0","0","101.33","1","9/21/2018","Canceled"
"BID18380","1","0","1","3","Meal Plan 2","0","Room_Type 1","49","Offline","0","0","0","72","0","6/27/2018","Not_Canceled"
"BID02410","2","2","2","2","Meal Plan 1","0","Room_Type 7","0","Online","0","0","0","265","0","43319","Canceled"
"BID05431","2","0","1","4","Meal Plan 1","0","Room_Type 1","19","Online","0","0","0","91","2","2/15/2018","Canceled"
"BID07330","2","0","2","2","Meal Plan 1","0","Room_Type 1","213","Online","0","0","0","102.85","1","43110","Canceled"
"BID29454","2","0","2","1","Meal Plan 1","0","Room_Type 1","89","Offline","0","0","0","75","0","43105","Not_Canceled"
"BID23259","1","0","1","0","Meal Plan 1","0","Room_Type 1","2","Online","0","0","0","85","2","6/13/2018","Not_Canceled"
"BID28551","2","0","0","3","Meal Plan 1","0","Room_Type 1","103","Offline","0","0","0","80","0","43195","Not_Canceled"
"BID06154","2","0","0","1","Meal Plan 1","0","Room_Type 1","85","Online","0","0","0","90.9","3","10/26/2018","Not_Canceled"
"BID09706","2","2","0","1","Meal Plan 1","0","Room_Type 6","219","Online","0","0","0","168.3","2","8/18/2018","Canceled"
"BID21466","2","0","1","1","Meal Plan 1","0","Room_Type 1","35","Online","0","0","0","104.85","1","10/17/2017","Not_Canceled"
"BID04639","2","0","1","2","Meal Plan 2","0","Room_Type 1","161","Online","0","0","0","130","0","3/25/2018","Canceled"
"BID15094","2","0","2","1","Meal Plan 1","0","Room_Type 1","205","Offline","0","0","0","90","0","5/29/2018","Canceled"
"BID15775","2","0","2","3","Meal Plan 1","0","Room_Type 1","54","Offline","0","0","0","85","0","43412","Canceled"
"BID30036","2","0","0","2","Meal Plan 1","0","Room_Type 1","169","Online","0","0","0","96.3","0","6/30/2018","Canceled"
"BID11083","2","0","2","5","Meal Plan 1","0","Room_Type 4","56","Online","0","0","0","132.6","0","5/13/2018","Canceled"
"BID08276","3","0","2","1","Meal Plan 1","0","Room_Type 4","158","Online","0","0","0","151.2","2","43353","Canceled"
"BID01981","2","0","2","1","Meal Plan 2","0","Room_Type 1","5","Offline","0","0","0","125","0","5/15/2018","Not_Canceled"
"BID28550","2","0","0","2","Meal Plan 2","0","Room_Type 1","74","Offline","0","0","0","109","2","9/18/2017","Not_Canceled"
"BID11091","2","0","0","2","Meal Plan 1","0","Room_Type 1","68","Offline","0","0","0","65","0","9/29/2017","Not_Canceled"
"BID08780","2","2","2","3","Meal Plan 1","0","Room_Type 6","85","Online","0","0","0","157.25","1","3/24/2018","Canceled"
"BID12628","2","0","1","0","Meal Plan 1","0","Room_Type 1","0","Complementary","0","0","0","0","0","42802","Not_Canceled"
"BID34976","1","0","0","1","Meal Plan 1","0","Room_Type 1","19","Corporate","0","0","0","95","1","10/27/2017","Not_Canceled"
"BID12498","2","0","1","4","Meal Plan 1","0","Room_Type 4","39","Online","0","0","0","140.08","0","43354","Not_Canceled"
"BID14635","2","0","1","1","Meal Plan 1","0","Room_Type 2","75","Online","0","0","0","78","0","3/21/2018","Not_Canceled"
"BID33185","2","0","0","4","Meal Plan 1","0","Room_Type 1","197","Online","0","0","0","110.43","0","12/29/2017","Not_Canceled"
"BID10286","1","0","0","4","Meal Plan 1","0","Room_Type 1","14","Online","0","0","0","0","0","5/18/2018","Not_Canceled"
"BID26710","2","0","1","2","Meal Plan 2","0","Room_Type 1","161","Offline","0","0","0","130","0","3/25/2018","Canceled"
"BID19748","1","0","1","1","Meal Plan 2","0","Room_Type 1","88","Offline","0","0","0","90.6","0","42865","Not_Canceled"
"BID03571","1","0","0","2","Meal Plan 2","0","Room_Type 1","14","Online","0","0","0","0","0","9/17/2017","Not_Canceled"
"BID32082","2","0","2","3","Meal Plan 1","0","Room_Type 1","26","Offline","0","0","0","85","0","43166","Not_Canceled"
"BID12580","2","0","0","2","Meal Plan 1","0","Room_Type 1","175","Online","0","0","0","96.3","1","7/13/2018","Not_Canceled"
"BID02816","2","0","1","3","Not Selected","0","Room_Type 1","104","Online","0","0","0","72.25","1","4/18/2018","Canceled"
"BID18551","2","0","0","3","Meal Plan 1","0","Room_Type 1","104","Offline","0","0","0","75","0","42806","Not_Canceled"
"BID03438","2","0","1","2","Meal Plan 1","0","Room_Type 1","133","Offline","0","0","0","80.75","1","4/25/2018","Not_Canceled"
"BID21559","3","0","0","3","Meal Plan 1","0","Room_Type 4","46","Online","0","0","0","129.6","2","43170","Not_Canceled"
"BID18224","2","0","2","0","Not Selected","0","Room_Type 1","34","Online","0","0","0","99","1","9/25/2018","Not_Canceled"
"BID01677","2","0","2","3","Meal Plan 1","0","Room_Type 5","58","Online","0","0","0","96.08","0","4/21/2018","Not_Canceled"
"BID17182","1","0","1","0","Not Selected","0","Room_Type 1","52","Online","0","0","0","118","1","8/28/2018","Canceled"
"BID02014","1","0","0","2","Meal Plan 2","0","Room_Type 1","265","Offline","0","0","0","90","0","6/24/2018","Not_Canceled"
"BID18012","2","0","1","2","Meal Plan 1","0","Room_Type 1","338","Offline","0","0","0","80","0","43291","Canceled"
"BID02898","2","0","0","2","Meal Plan 1","0","Room_Type 1","46","Offline","0","0","0","75","0","43415","Not_Canceled"
"BID01750","1","0","0","1","Not Selected","0","Room_Type 1","8","Online","0","0","0","119","0","5/25/2018","Canceled"
"BID20957","2","0","1","2","Meal Plan 1","0","Room_Type 1","302","Offline","0","0","0","100","0","9/16/2018","Canceled"
"BID17599","2","0","0","3","Meal Plan 1","0","Room_Type 4","91","Online","0","0","0","132.3","2","10/20/2018","Canceled"
"BID21442","2","0","2","3","Meal Plan 2","0","Room_Type 1","16","Offline","0","0","0","110.75","0","5/29/2018","Not_Canceled"
"BID22990","2","0","1","1","Meal Plan 1","0","Room_Type 1","45","Online","0","0","0","93.6","0","11/19/2018","Canceled"
"BID19989","2","0","1","2","Not Selected","0","Room_Type 1","64","Online","0","0","0","51.97","1","43407","Not_Canceled"
"BID13214","2","1","0","3","Meal Plan 1","0","Room_Type 1","159","Online","0","0","0","119.85","1","5/26/2018","Canceled"
"BID00342","2","1","2","5","Meal Plan 1","0","Room_Type 1","95","Online","0","0","0","103.7","3","12/21/2018","Not_Canceled"
"BID14449","2","0","0","2","Meal Plan 1","0","Room_Type 1","36","Offline","0","0","0","67.32","1","3/29/2018","Not_Canceled"
"BID18197","2","0","0","4","Not Selected","0","Room_Type 1","16","Online","0","0","0","79","0","2/17/2018","Canceled"
"BID08235","2","0","0","1","Not Selected","0","Room_Type 1","7","Online","0","0","0","74.8","4","12/29/2018","Not_Canceled"
"BID34016","2","0","0","3","Meal Plan 1","0","Room_Type 1","314","Offline","0","0","0","75","0","43444","Canceled"
"BID16746","2","0","0","3","Meal Plan 1","0","Room_Type 1","213","Offline","0","0","0","130","0","43287","Canceled"
"BID16002","2","0","0","1","Meal Plan 1","0","Room_Type 1","105","Offline","0","0","0","75","0","43255","Canceled"
"BID27663","1","0","1","1","Meal Plan 1","0","Room_Type 1","12","Corporate","0","0","0","79","0","43446","Not_Canceled"
"BID11087","2","1","0","2","Meal Plan 1","0","Room_Type 6","69","Online","0","0","0","171.2","3","43101","Not_Canceled"
"BID29294","1","0","0","1","Meal Plan 1","0","Room_Type 1","1","Online","0","0","0","135","1","43409","Not_Canceled"
"BID00181","2","0","0","3","Meal Plan 1","0","Room_Type 1","11","Online","0","0","0","80.85","1","42987","Not_Canceled"
